attendance,away_score,away_team,date,home_score,home_team,margin,round,season,umpires,url,venue
41833,64,Melbourne,"Sat, 4-Jun-2016 1:45 PM",82,Hawthorn,18,11,2016,"Jordan Bannister (84), Shaun Ryan (246), Troy Pannell (182)",http://afltables.com/afl/stats/games/2016/101120160604.html,M.C.G.
30722,64,Brisbane Lions,"Sat, 4-Jun-2016 2:10 PM",102,Carlton,38,11,2016,"Chris Kamolins (177), Jack Edwards (8), Shane McInerney (429)",http://afltables.com/afl/stats/games/2016/031920160604.html,Docklands
22007,88,Greater Western Sydney,"Sat, 4-Jun-2016 4:35 PM",98,Geelong,10,11,2016,"Mathew Nicholls (264), Sam Hay (126), Scott Jeffery (295)",http://afltables.com/afl/stats/games/2016/092120160604.html,Kardinia Park
4368,79,Sydney,"Sat, 4-Jun-2016 7:25 PM",41,Gold Coast,-38,11,2016,"Brett Rosebury (342), Rob OGorman (40), Brent Wallace (22)",http://afltables.com/afl/stats/games/2016/162020160604.html,Carrara
31199,47,Essendon,"Sat, 4-Jun-2016 5:40 PM (7:40 PM)",126,Fremantle,79,11,2016,"Nick Foot (70), Jeff Dalgleish (130), Ben Ryan (95)",http://afltables.com/afl/stats/games/2016/050820160604.html,Subiaco
28567,125,Port Adelaide,"Sun, 5-Jun-2016 1:10 PM",58,Collingwood,-67,11,2016,"Leigh Fisher (63), Justin Schmitt (314), Simon Meredith (271)",http://afltables.com/afl/stats/games/2016/041320160605.html,M.C.G.
28769,75,West Coast,"Sun, 5-Jun-2016 3:20 PM",83,Western Bulldogs,8,11,2016,"Chris Donlon (230), Matt Stevic (290), Andrew Stephens (40)",http://afltables.com/afl/stats/games/2016/071820160605.html,Docklands
40896,45,St Kilda,"Sun, 5-Jun-2016 4:10 PM (4:40 PM)",133,Adelaide,88,11,2016,"Curtis Deboy (22), Craig Fleer (47), Jacob Mollison (157)",http://afltables.com/afl/stats/games/2016/011520160605.html,Adelaide Oval
27567,151,Hawthorn,"Fri, 10-Jun-2016 7:50 PM",43,Essendon,-108,12,2016,"Chris Kamolins (178), Craig Fleer (48), Jacob Mollison (158)",http://afltables.com/afl/stats/games/2016/051020160610.html,Docklands
40096,100,Western Bulldogs,"Sat, 11-Jun-2016 1:10 PM (1:40 PM)",97,Port Adelaide,-3,12,2016,"Leigh Fisher (64), Simon Meredith (272), Troy Pannell (183)",http://afltables.com/afl/stats/games/2016/071320160611.html,Adelaide Oval
12899,147,Fremantle,"Sat, 11-Jun-2016 4:35 PM",64,Brisbane Lions,-83,12,2016,"Rob OGorman (41), Rob Findlay (153), Ben Ryan (96)",http://afltables.com/afl/stats/games/2016/081920160611.html,Gabba
44025,74,North Melbourne,"Sat, 11-Jun-2016 7:25 PM",105,Geelong,31,12,2016,"Chris Donlon (231), Matt Stevic (291), Andrew Stephens (41)",http://afltables.com/afl/stats/games/2016/091220160611.html,Docklands
37591,105,Adelaide,"Sat, 11-Jun-2016 5:40 PM (7:40 PM)",76,West Coast,-29,12,2016,"Luke Farmer (172), Brett Rosebury (343), Sam Hay (127)",http://afltables.com/afl/stats/games/2016/011820160611.html,Subiaco
47945,78,Carlton,"Sun, 12-Jun-2016 1:10 PM",110,St Kilda,32,12,2016,"Nick Foot (71), Jordan Bannister (85), Jeff Dalgleish (131)",http://afltables.com/afl/stats/games/2016/031520160612.html,Docklands
30448,97,Gold Coast,"Sun, 12-Jun-2016 3:20 PM",114,Richmond,17,12,2016,"Dean Margetts (265), Curtis Deboy (23), Shane McInerney (430)",http://afltables.com/afl/stats/games/2016/142020160612.html,M.C.G.
21541,63,Sydney,"Sun, 12-Jun-2016 4:40 PM",105,Greater Western Sydney,42,12,2016,"Brendan Hosking (75), Justin Schmitt (315), Ray Chamberlain (235)",http://afltables.com/afl/stats/games/2016/162120160612.html,Sydney Showground
60158,58,Collingwood,"Mon, 13-Jun-2016 3:20 PM",104,Melbourne,46,12,2016,"Mathew Nicholls (265), Scott Jeffery (296), Brent Wallace (23)",http://afltables.com/afl/stats/games/2016/041120160613.html,M.C.G.
37073,93,Hawthorn,"Fri, 17-Jun-2016 7:50 PM",84,North Melbourne,-9,13,2016,"Mathew Nicholls (266), Rob Findlay (154), Shaun Ryan (247), Craig Fleer (49)",http://afltables.com/afl/stats/games/2016/101220160617.html,Docklands
12777,131,West Coast,"Sat, 18-Jun-2016 1:40 PM",82,Brisbane Lions,-49,13,2016,"Justin Schmitt (316), Sam Hay (128), Simon Meredith (273), David Harris (59)",http://afltables.com/afl/stats/games/2016/181920160618.html,Gabba
32448,69,Port Adelaide,"Sat, 18-Jun-2016 2:35 PM (4:35 PM)",86,Fremantle,17,13,2016,"Dean Margetts (266), Brendan Hosking (76), Shane McInerney (431), Jacob Mollison (159)",http://afltables.com/afl/stats/games/2016/081320160618.html,Subiaco
41725,100,Geelong,"Sat, 18-Jun-2016 7:25 PM",43,Western Bulldogs,-57,13,2016,"Luke Farmer (173), Jeff Dalgleish (132), Brett Rosebury (344), Ray Chamberlain (236)",http://afltables.com/afl/stats/games/2016/070920160618.html,Docklands
19086,31,Melbourne,"Sun, 19-Jun-2016 1:10 PM",86,Sydney,55,13,2016,"Chris Donlon (232), Andrew Stephens (42), Chris Kamolins (179), Scott Jeffery (297)",http://afltables.com/afl/stats/games/2016/111620160619.html,S.C.G.
14463,117,Greater Western Sydney,"Sun, 19-Jun-2016 4:40 PM",90,Essendon,-27,13,2016,"Mathew Nicholls (267), Rob Findlay (155), Craig Fleer (50), Troy Pannell (184)",http://afltables.com/afl/stats/games/2016/052120160619.html,Docklands
37890,67,North Melbourne,"Thu, 23-Jun-2016 7:20 PM (7:50 PM)",100,Adelaide,33,14,2016,"Matt Stevic (292), Brendan Hosking (77), Chris Kamolins (180), Simon Meredith (274)",http://afltables.com/afl/stats/games/2016/011220160623.html,Adelaide Oval
20320,37,Fremantle,"Fri, 24-Jun-2016 7:50 PM",85,Collingwood,48,14,2016,"Andrew Stephens (43), Shaun Ryan (248), Troy Pannell (185), Andrew Mitchell (75)",http://afltables.com/afl/stats/games/2016/040820160624.html,M.C.G.
28883,75,Brisbane Lions,"Sat, 25-Jun-2016 1:40 PM",117,Richmond,42,14,2016,"Leigh Fisher (65), Dean Margetts (267), Jeff Dalgleish (133), Ray Chamberlain (237)",http://afltables.com/afl/stats/games/2016/141920160625.html,M.C.G.
10355,65,Carlton,"Sat, 25-Jun-2016 4:35 PM",127,Greater Western Sydney,62,14,2016,"Chris Donlon (233), Mathew Nicholls (268), David Harris (60), Shane McInerney (432)",http://afltables.com/afl/stats/games/2016/032120160625.html,Sydney Showground
28745,90,Geelong,"Sat, 25-Jun-2016 7:25 PM",93,St Kilda,3,14,2016,"Luke Farmer (174), Rob Findlay (156), Craig Fleer (51), Brent Wallace (24)",http://afltables.com/afl/stats/games/2016/091520160625.html,Docklands
10121,60,Gold Coast,"Sun, 26-Jun-2016 3:20 PM",86,Hawthorn,26,14,2016,"Jordan Bannister (86), Sam Hay (129), Simon Meredith (275), Troy Pannell (186)",http://afltables.com/afl/stats/games/2016/102020160626.html,York Park
33117,52,Essendon,"Thu, 30-Jun-2016 6:10 PM (8:10 PM)",130,West Coast,78,15,2016,"Luke Farmer (175), Dean Margetts (268), Curtis Deboy (24), Brent Wallace (25)",http://afltables.com/afl/stats/games/2016/051820160630.html,Subiaco
37848,56,Richmond,"Fri, 1-Jul-2016 7:20 PM (7:50 PM)",94,Port Adelaide,38,15,2016,"Mathew Nicholls (269), Sam Hay (130), David Harris (61), Shaun Ryan (249)",http://afltables.com/afl/stats/games/2016/131420160701.html,Adelaide Oval
14071,68,St Kilda,"Sat, 2-Jul-2016 1:40 PM",108,Gold Coast,40,15,2016,"Jordan Bannister (87), Andrew Stephens (44), Ben Ryan (97), Scott Jeffery (298)",http://afltables.com/afl/stats/games/2016/152020160702.html,Carrara
33386,83,Western Bulldogs,"Sat, 2-Jul-2016 4:35 PM",79,Sydney,-4,15,2016,"Matt Stevic (293), Leigh Fisher (66), Justin Schmitt (317), Rob Findlay (157)",http://afltables.com/afl/stats/games/2016/071620160702.html,S.C.G.
56157,57,Collingwood,"Sat, 2-Jul-2016 7:25 PM",45,Carlton,-12,15,2016,"Nick Foot (72), Jeff Dalgleish (134), Troy Pannell (187), Andrew Mitchell (76)",http://afltables.com/afl/stats/games/2016/030420160702.html,M.C.G.
29133,120,Adelaide,"Sun, 3-Jul-2016 3:20 PM",98,Melbourne,-22,15,2016,"Ray Chamberlain (238), Sam Hay (131), Simon Meredith (276), David Harris (62)",http://afltables.com/afl/stats/games/2016/011120160703.html,M.C.G.
43025,101,Hawthorn,"Thu, 7-Jul-2016 7:20 PM (7:50 PM)",79,Port Adelaide,-22,16,2016,"Scott Jeffery (299), Andrew Stephens (45), Chris Donlon (234)",http://afltables.com/afl/stats/games/2016/101320160707.html,Adelaide Oval
24339,98,Sydney,"Fri, 8-Jul-2016 7:50 PM",60,Geelong,-38,16,2016,"Brendan Hosking (78), Simon Meredith (277), Shane McInerney (433)",http://afltables.com/afl/stats/games/2016/091620160708.html,Kardinia Park
13483,125,Collingwood,"Sat, 9-Jul-2016 1:40 PM",93,Greater Western Sydney,-32,16,2016,"Nick Foot (73), Leigh Fisher (67), Matt Stevic (294)",http://afltables.com/afl/stats/games/2016/042120160709.html,Sydney Showground
13528,113,Brisbane Lions,"Sat, 9-Jul-2016 4:35 PM",139,Gold Coast,26,16,2016,"David Harris (63), Shaun Ryan (250), Brent Wallace (26)",http://afltables.com/afl/stats/games/2016/192020160709.html,Carrara
39679,75,Richmond,"Sat, 9-Jul-2016 7:25 PM",85,Western Bulldogs,10,16,2016,"Luke Farmer (176), Jordan Bannister (88), Sam Hay (132)",http://afltables.com/afl/stats/games/2016/071420160709.html,Docklands
8163,55,Fremantle,"Sat, 9-Jul-2016 7:10 PM (7:40 PM)",87,Melbourne,32,16,2016,"Dean Margetts (269), Ben Ryan (98), Andrew Mitchell (77)",http://afltables.com/afl/stats/games/2016/081120160709.html,Marrara Oval
32430,107,Adelaide,"Sun, 10-Jul-2016 1:10 PM",47,Carlton,-60,16,2016,"Curtis Deboy (25), Justin Schmitt (318), Jacob Mollison (160)",http://afltables.com/afl/stats/games/2016/010320160710.html,M.C.G.
35618,72,North Melbourne,"Sun, 10-Jul-2016 1:20 PM (3:20 PM)",104,West Coast,32,16,2016,"Jeff Dalgleish (135), Mathew Nicholls (270), Chris Kamolins (181)",http://afltables.com/afl/stats/games/2016/121820160710.html,Subiaco
25204,109,St Kilda,"Sun, 10-Jul-2016 4:40 PM",98,Essendon,-11,16,2016,"Nick Brown (13), Rob Findlay (158), Craig Fleer (52)",http://afltables.com/afl/stats/games/2016/051520160710.html,Docklands
42314,75,Hawthorn,"Thu, 14-Jul-2016 7:20 PM",70,Sydney,-5,17,2016,"Chris Donlon (235), Luke Farmer (177), Shaun Ryan (251)",http://afltables.com/afl/stats/games/2016/101620160714.html,S.C.G.
31042,78,Geelong,"Fri, 15-Jul-2016 6:10 PM (8:10 PM)",61,Fremantle,-17,17,2016,"Brent Wallace (27), Rob Findlay (159), Andrew Mitchell (78)",http://afltables.com/afl/stats/games/2016/080920160715.html,Subiaco
44908,83,Essendon,"Sat, 16-Jul-2016 1:40 PM",102,Richmond,19,17,2016,"Nick Foot (74), Leigh Fisher (68), Brendan Hosking (79)",http://afltables.com/afl/stats/games/2016/051420160716.html,M.C.G.
24361,105,Port Adelaide,"Sat, 16-Jul-2016 4:35 PM",77,North Melbourne,-28,17,2016,"Justin Schmitt (319), Chris Kamolins (182), Scott Jeffery (300)",http://afltables.com/afl/stats/games/2016/121320160716.html,Docklands
8509,59,Gold Coast,"Sat, 16-Jul-2016 7:25 PM",107,Western Bulldogs,48,17,2016,"Curtis Deboy (26), Shane McInerney (434), Jacob Mollison (161)",http://afltables.com/afl/stats/games/2016/072020160716.html,Cazaly's Stadium
50002,69,Collingwood,"Sat, 16-Jul-2016 7:10 PM (7:40 PM)",97,Adelaide,28,17,2016,"Dean Margetts (270), Simon Meredith (278), Craig Fleer (53)",http://afltables.com/afl/stats/games/2016/010420160716.html,Adelaide Oval
26389,82,West Coast,"Sun, 17-Jul-2016 1:10 PM",75,Carlton,-7,17,2016,"Matt Stevic (295), Ben Ryan (99), Jack Edwards (9)",http://afltables.com/afl/stats/games/2016/031820160717.html,M.C.G.
25322,74,Melbourne,"Sun, 17-Jul-2016 3:20 PM",110,St Kilda,36,17,2016,"Jordan Bannister (89), Andrew Stephens (46), Mathew Nicholls (271)",http://afltables.com/afl/stats/games/2016/111520160717.html,Docklands
10195,146,Greater Western Sydney,"Sun, 17-Jul-2016 4:40 PM",67,Brisbane Lions,-79,17,2016,"Nick Brown (14), David Harris (64), Troy Pannell (188)",http://afltables.com/afl/stats/games/2016/192120160717.html,Gabba
36041,124,North Melbourne,"Fri, 22-Jul-2016 7:50 PM",84,Collingwood,-40,18,2016,"Matt Stevic (296), Craig Fleer (54), Shane McInerney (435)",http://afltables.com/afl/stats/games/2016/041220160722.html,Docklands
31765,68,Carlton,"Sat, 23-Jul-2016 1:45 PM",74,Sydney,6,18,2016,"Dean Margetts (271), Jeff Dalgleish (136), Curtis Deboy (27)",http://afltables.com/afl/stats/games/2016/031620160723.html,S.C.G.
8933,81,Fremantle,"Sat, 23-Jul-2016 2:10 PM",105,Gold Coast,24,18,2016,"Andrew Stephens (47), Jack Edwards (10), Scott Jeffery (301)",http://afltables.com/afl/stats/games/2016/082020160723.html,Carrara
33908,60,Melbourne,"Sat, 23-Jul-2016 2:35 PM (4:35 PM)",66,West Coast,6,18,2016,"Nick Foot (75), Luke Farmer (178), Brendan Hosking (80)",http://afltables.com/afl/stats/games/2016/111820160723.html,Subiaco
21127,55,Adelaide,"Sat, 23-Jul-2016 7:25 PM",85,Geelong,30,18,2016,"Jordan Bannister (90), Mathew Nicholls (272), Shaun Ryan (252)",http://afltables.com/afl/stats/games/2016/010920160723.html,Kardinia Park
26532,75,St Kilda,"Sat, 23-Jul-2016 7:25 PM",60,Western Bulldogs,-15,18,2016,"Ray Chamberlain (239), David Harris (65), Jacob Mollison (162)",http://afltables.com/afl/stats/games/2016/071520160723.html,Docklands
34869,128,Brisbane Lions,"Sun, 24-Jul-2016 1:10 PM",91,Essendon,-37,18,2016,"Chris Donlon (236), Leigh Fisher (69), Rob OGorman (42)",http://afltables.com/afl/stats/games/2016/051920160724.html,Docklands
51892,44,Richmond,"Sun, 24-Jul-2016 3:20 PM",114,Hawthorn,70,18,2016,"Nick Brown (15), Sam Hay (133), Chris Kamolins (183)",http://afltables.com/afl/stats/games/2016/101420160724.html,M.C.G.
27935,79,Greater Western Sydney,"Sun, 24-Jul-2016 4:10 PM (4:40 PM)",60,Port Adelaide,-19,18,2016,"Simon Meredith (279), Rob Findlay (160), Andrew Mitchell (79)",http://afltables.com/afl/stats/games/2016/132120160724.html,Adelaide Oval
24331,78,Western Bulldogs,"Fri, 29-Jul-2016 7:50 PM",103,Geelong,25,19,2016,"Mathew Nicholls (273), Chris Kamolins (184), Simon Meredith (280)",http://afltables.com/afl/stats/games/2016/070920160729.html,Kardinia Park
14974,23,Richmond,"Sat, 30-Jul-2016 1:45 PM",111,Greater Western Sydney,88,19,2016,"David Harris (66), Craig Fleer (55), Scott Jeffery (302)",http://afltables.com/afl/stats/games/2016/142120160730.html,Manuka Oval
18112,55,Carlton,"Sat, 30-Jul-2016 2:10 PM",74,Hawthorn,19,19,2016,"Brendan Hosking (81), Ray Chamberlain (240), Andrew Mitchell (80)",http://afltables.com/afl/stats/games/2016/031020160730.html,York Park
34929,72,West Coast,"Sat, 30-Jul-2016 4:35 PM",91,Collingwood,19,19,2016,"Chris Donlon (237), Nick Brown (16), Justin Schmitt (320)",http://afltables.com/afl/stats/games/2016/041820160730.html,M.C.G.
44287,62,St Kilda,"Sat, 30-Jul-2016 7:25 PM",85,North Melbourne,23,19,2016,"Jordan Bannister (91), Matt Stevic (297), Rob Findlay (161)",http://afltables.com/afl/stats/games/2016/121520160730.html,Docklands
13085,173,Port Adelaide,"Sat, 30-Jul-2016 7:25 PM",79,Brisbane Lions,-94,19,2016,"Andrew Stephens (48), Sam Hay (134), Shane McInerney (436)",http://afltables.com/afl/stats/games/2016/131920160730.html,Gabba
20627,64,Gold Coast,"Sun, 31-Jul-2016 1:10 PM",66,Melbourne,2,19,2016,"Leigh Fisher (70), Dean Margetts (272), Nick Foot (76)",http://afltables.com/afl/stats/games/2016/112020160731.html,M.C.G.
32401,137,Sydney,"Sun, 31-Jul-2016 1:20 PM (3:20 PM)",47,Fremantle,-90,19,2016,"Jeff Dalgleish (137), Shaun Ryan (253), Brent Wallace (28)",http://afltables.com/afl/stats/games/2016/081620160731.html,Subiaco
44264,61,Essendon,"Sun, 31-Jul-2016 4:10 PM (4:40 PM)",143,Adelaide,82,19,2016,"Luke Farmer (179), Jack Edwards (11), Jacob Mollison (163)",http://afltables.com/afl/stats/games/2016/010520160731.html,Adelaide Oval
49122,77,Collingwood,"Fri, 5-Aug-2016 7:50 PM",92,Richmond,15,20,2016,"Jeff Dalgleish (138), David Harris (67), Scott Jeffery (303)",http://afltables.com/afl/stats/games/2016/041420160805.html,M.C.G.
30204,33,Port Adelaide,"Sat, 6-Aug-2016 1:45 PM",100,Sydney,67,20,2016,"Chris Donlon (238), Jordan Bannister (92), Rob Findlay (162)",http://afltables.com/afl/stats/games/2016/131620160806.html,S.C.G.
38818,81,Hawthorn,"Sat, 6-Aug-2016 2:10 PM",110,Melbourne,29,20,2016,"Luke Farmer (180), Brett Rosebury (345), Brent Wallace (29)",http://afltables.com/afl/stats/games/2016/101120160806.html,M.C.G.
9108,92,Greater Western Sydney,"Sat, 6-Aug-2016 4:35 PM",84,Gold Coast,-8,20,2016,"Curtis Deboy (28), Nick Foot (77), Simon Meredith (281)",http://afltables.com/afl/stats/games/2016/202120160806.html,Carrara
30740,47,North Melbourne,"Sat, 6-Aug-2016 7:25 PM",61,Western Bulldogs,14,20,2016,"Mathew Nicholls (274), Shaun Ryan (254), Jacob Mollison (164)",http://afltables.com/afl/stats/games/2016/071220160806.html,Docklands
43549,39,Brisbane Lions,"Sat, 6-Aug-2016 7:10 PM (7:40 PM)",177,Adelaide,138,20,2016,"Justin Schmitt (321), Sam Hay (135), Andrew Mitchell (81)",http://afltables.com/afl/stats/games/2016/011920160806.html,Adelaide Oval
37797,122,St Kilda,"Sun, 7-Aug-2016 1:10 PM",51,Carlton,-71,20,2016,"Matt Stevic (298), Rob OGorman (43), Ben Ryan (100)",http://afltables.com/afl/stats/games/2016/031520160807.html,M.C.G.
29254,34,Essendon,"Sun, 7-Aug-2016 3:20 PM",100,Geelong,66,20,2016,"Leigh Fisher (71), Brendan Hosking (82), Shane McInerney (437)",http://afltables.com/afl/stats/games/2016/050920160807.html,Docklands
36215,110,West Coast,"Sun, 7-Aug-2016 2:40 PM (4:40 PM)",64,Fremantle,-46,20,2016,"Dean Margetts (273), Chris Kamolins (185), Craig Fleer (56)",http://afltables.com/afl/stats/games/2016/081820160807.html,Subiaco
35010,92,Collingwood,"Fri, 12-Aug-2016 7:50 PM",95,Western Bulldogs,3,21,2016,"Dean Margetts (274), Chris Kamolins (186), Simon Meredith (282)",http://afltables.com/afl/stats/games/2016/040720160812.html,Docklands
17432,95,Carlton,"Sat, 13-Aug-2016 1:45 PM",99,Brisbane Lions,4,21,2016,"Curtis Deboy (29), Sam Hay (136), Ben Ryan (101)",http://afltables.com/afl/stats/games/2016/031920160813.html,Gabba
50657,57,North Melbourne,"Sat, 13-Aug-2016 2:10 PM",96,Hawthorn,39,21,2016,"Rob Findlay (163), Scott Jeffery (304), Shane McInerney (438)",http://afltables.com/afl/stats/games/2016/101220160813.html,M.C.G.
10385,97,West Coast,"Sat, 13-Aug-2016 4:35 PM",96,Greater Western Sydney,-1,21,2016,"Brett Rosebury (346), Matt Stevic (299), David Harris (68)",http://afltables.com/afl/stats/games/2016/182120160813.html,Sydney Showground
33059,146,Sydney,"Sat, 13-Aug-2016 7:25 PM",76,St Kilda,-70,21,2016,"Mathew Nicholls (275), Justin Schmitt (322), Craig Fleer (57)",http://afltables.com/afl/stats/games/2016/151620160813.html,Docklands
33426,94,Melbourne,"Sat, 13-Aug-2016 7:10 PM (7:40 PM)",54,Port Adelaide,-40,21,2016,"Jordan Bannister (93), Shaun Ryan (255), Jacob Mollison (165)",http://afltables.com/afl/stats/games/2016/111320160813.html,Adelaide Oval
16622,69,Gold Coast,"Sun, 14-Aug-2016 1:10 PM",75,Essendon,6,21,2016,"Nick Foot (78), Nick Brown (17), Andrew Mitchell (82)",http://afltables.com/afl/stats/games/2016/052020160814.html,Docklands
45667,82,Geelong,"Sun, 14-Aug-2016 3:20 PM",78,Richmond,-4,21,2016,"Chris Donlon (239), Rob OGorman (44), Brendan Hosking (83)",http://afltables.com/afl/stats/games/2016/091420160814.html,M.C.G.
30116,142,Adelaide,"Sun, 14-Aug-2016 2:40 PM (4:40 PM)",70,Fremantle,-72,21,2016,"Luke Farmer (181), Jeff Dalgleish (139), Andrew Stephens (49)",http://afltables.com/afl/stats/games/2016/010820160814.html,Subiaco
38581,67,Hawthorn,"Fri, 19-Aug-2016 6:10 PM (8:10 PM)",92,West Coast,25,22,2016,"Dean Margetts (275), Mathew Nicholls (276), Shane McInerney (439)",http://afltables.com/afl/stats/games/2016/101820160819.html,Subiaco
16495,85,Sydney,"Sat, 20-Aug-2016 1:45 PM",76,North Melbourne,-9,22,2016,"Jordan Bannister (94), Justin Schmitt (323), Simon Meredith (283)",http://afltables.com/afl/stats/games/2016/121620160820.html,Bellerive Oval
35255,55,St Kilda,"Sat, 20-Aug-2016 2:10 PM",46,Richmond,-9,22,2016,"Matt Stevic (300), Curtis Deboy (30), Shaun Ryan (256)",http://afltables.com/afl/stats/games/2016/141520160820.html,M.C.G.
9556,37,Fremantle,"Sat, 20-Aug-2016 4:35 PM",129,Greater Western Sydney,92,22,2016,"Rob OGorman (45), Craig Fleer (58), Scott Jeffery (305), Liam Rowe (1)",http://afltables.com/afl/stats/games/2016/082120160820.html,Sydney Showground
17644,47,Gold Coast,"Sat, 20-Aug-2016 7:25 PM",118,Collingwood,71,22,2016,"Jeff Dalgleish (140), Sam Hay (137), Jacob Mollison (166)",http://afltables.com/afl/stats/games/2016/042020160820.html,Docklands
49541,109,Adelaide,"Sat, 20-Aug-2016 7:10 PM (7:40 PM)",94,Port Adelaide,-15,22,2016,"Luke Farmer (182), Chris Kamolins (187), David Harris (69)",http://afltables.com/afl/stats/games/2016/011320160820.html,Adelaide Oval
40693,58,Melbourne,"Sun, 21-Aug-2016 1:10 PM",78,Carlton,20,22,2016,"Chris Donlon (240), Brett Rosebury (347), Andrew Mitchell (83)",http://afltables.com/afl/stats/games/2016/031120160821.html,M.C.G.
20477,129,Geelong,"Sun, 21-Aug-2016 3:20 PM",69,Brisbane Lions,-60,22,2016,"Brendan Hosking (84), Rob Findlay (164), Brent Wallace (30)",http://afltables.com/afl/stats/games/2016/091920160821.html,Gabba
